Crash Date,crashdate,MonthDay,dayofweek,year,month,day,week,TotalDeaths
8232015,8/23/2015,823,Sunday,2015,8,23,35,129
8232016,8/23/2016,823,Tuesday,2016,8,23,35,92
8242006,8/24/2006,824,Thursday,2006,8,24,35,77
8242007,8/24/2007,824,Friday,2007,8,24,34,109
8242008,8/24/2008,824,Sunday,2008,8,24,35,109
8242009,8/24/2009,824,Monday,2009,8,24,35,89
8242010,8/24/2010,824,Tuesday,2010,8,24,35,70
8242011,8/24/2011,824,Wednesday,2011,8,24,35,77
8242012,8/24/2012,824,Friday,2012,8,24,35,102
8242013,8/24/2013,824,Saturday,2013,8,24,34,123
8242014,8/24/2014,824,Sunday,2014,8,24,35,110
8242015,8/24/2015,824,Monday,2015,8,24,35,75
8242016,8/24/2016,824,Wednesday,2016,8,24,35,89
8252006,8/25/2006,825,Friday,2006,8,25,35,134
8252007,8/25/2007,825,Saturday,2007,8,25,34,169
8252008,8/25/2008,825,Monday,2008,8,25,35,79
8252009,8/25/2009,825,Tuesday,2009,8,25,35,86
8252010,8/25/2010,825,Wednesday,2010,8,25,35,67
8252011,8/25/2011,825,Thursday,2011,8,25,35,92
8252012,8/25/2012,825,Saturday,2012,8,25,35,143
8252013,8/25/2013,825,Sunday,2013,8,25,35,121
8252014,8/25/2014,825,Monday,2014,8,25,35,91
8252015,8/25/2015,825,Tuesday,2015,8,25,35,90
8252016,8/25/2016,825,Thursday,2016,8,25,35,85
8262006,8/26/2006,826,Saturday,2006,8,26,35,131
8262007,8/26/2007,826,Sunday,2007,8,26,35,144
8262008,8/26/2008,826,Tuesday,2008,8,26,35,83
8262009,8/26/2009,826,Wednesday,2009,8,26,35,70
8262010,8/26/2010,826,Thursday,2010,8,26,35,76
8262011,8/26/2011,826,Friday,2011,8,26,35,104
8262012,8/26/2012,826,Sunday,2012,8,26,36,93
8262013,8/26/2013,826,Monday,2013,8,26,35,75
8262014,8/26/2014,826,Tuesday,2014,8,26,35,71
8262015,8/26/2015,826,Wednesday,2015,8,26,35,70
8262016,8/26/2016,826,Friday,2016,8,26,35,96
8272006,8/27/2006,827,Sunday,2006,8,27,36,128
8272007,8/27/2007,827,Monday,2007,8,27,35,94
8272008,8/27/2008,827,Wednesday,2008,8,27,35,77
8272009,8/27/2009,827,Thursday,2009,8,27,35,95
8272010,8/27/2010,827,Friday,2010,8,27,35,114
8272011,8/27/2011,827,Saturday,2011,8,27,35,137
8272012,8/27/2012,827,Monday,2012,8,27,36,104
8272013,8/27/2013,827,Tuesday,2013,8,27,35,83
8272014,8/27/2014,827,Wednesday,2014,8,27,35,88
8272015,8/27/2015,827,Thursday,2015,8,27,35,106
8272016,8/27/2016,827,Saturday,2016,8,27,35,133
8282006,8/28/2006,828,Monday,2006,8,28,36,81
8282007,8/28/2007,828,Tuesday,2007,8,28,35,79
8282008,8/28/2008,828,Thursday,2008,8,28,35,83
8282009,8/28/2009,828,Friday,2009,8,28,35,103
8282010,8/28/2010,828,Saturday,2010,8,28,35,123
8282011,8/28/2011,828,Sunday,2011,8,28,36,103
8282012,8/28/2012,828,Tuesday,2012,8,28,36,71
8282013,8/28/2013,828,Wednesday,2013,8,28,35,82
8282014,8/28/2014,828,Thursday,2014,8,28,35,94
8282015,8/28/2015,828,Friday,2015,8,28,35,102
8282016,8/28/2016,828,Sunday,2016,8,28,36,128
8292006,8/29/2006,829,Tuesday,2006,8,29,36,76
8292007,8/29/2007,829,Wednesday,2007,8,29,35,88
8292008,8/29/2008,829,Friday,2008,8,29,35,134
8292009,8/29/2009,829,Saturday,2009,8,29,35,122
8292010,8/29/2010,829,Sunday,2010,8,29,36,121
8292011,8/29/2011,829,Monday,2011,8,29,36,57
8292012,8/29/2012,829,Wednesday,2012,8,29,36,70
8292013,8/29/2013,829,Thursday,2013,8,29,35,79
8292014,8/29/2014,829,Friday,2014,8,29,35,103
8292015,8/29/2015,829,Saturday,2015,8,29,35,129
8292016,8/29/2016,829,Monday,2016,8,29,36,101
8302006,8/30/2006,830,Wednesday,2006,8,30,36,81
8302007,8/30/2007,830,Thursday,2007,8,30,35,96
8302008,8/30/2008,830,Saturday,2008,8,30,35,137
8302009,8/30/2009,830,Sunday,2009,8,30,36,121
8302010,8/30/2010,830,Monday,2010,8,30,36,76
8302011,8/30/2011,830,Tuesday,2011,8,30,36,86
8302012,8/30/2012,830,Thursday,2012,8,30,36,83
8302013,8/30/2013,830,Friday,2013,8,30,35,139
8302014,8/30/2014,830,Saturday,2014,8,30,35,131
8302015,8/30/2015,830,Sunday,2015,8,30,36,124
8302016,8/30/2016,830,Tuesday,2016,8,30,36,87
8312006,8/31/2006,831,Thursday,2006,8,31,36,74
8312007,8/31/2007,831,Friday,2007,8,31,35,132
8312008,8/31/2008,831,Sunday,2008,8,31,36,160
8312009,8/31/2009,831,Monday,2009,8,31,36,63
8312010,8/31/2010,831,Tuesday,2010,8,31,36,66
8312011,8/31/2011,831,Wednesday,2011,8,31,36,93
8312012,8/31/2012,831,Friday,2012,8,31,36,121
8312013,8/31/2013,831,Saturday,2013,8,31,35,139
8312014,8/31/2014,831,Sunday,2014,8,31,36,111
8312015,8/31/2015,831,Monday,2015,8,31,36,83
8312016,8/31/2016,831,Wednesday,2016,8,31,36,96
9012006,9/1/2006,901,Friday,2006,9,1,36,113
9012007,9/1/2007,901,Saturday,2007,9,1,35,159
9012008,9/1/2008,901,Monday,2008,9,1,36,95
9012009,9/1/2009,901,Tuesday,2009,9,1,36,83
9012010,9/1/2010,901,Wednesday,2010,9,1,36,75
9012011,9/1/2011,901,Thursday,2011,9,1,36,107
9012012,9/1/2012,901,Saturday,2012,9,1,36,111
9012013,9/1/2013,901,Sunday,2013,9,1,36,134
9012014,9/1/2014,901,Monday,2014,9,1,36,104
9012015,9/1/2015,901,Tuesday,2015,9,1,36,90
9012016,9/1/2016,901,Thursday,2016,9,1,36,112
9022006,9/2/2006,902,Saturday,2006,9,2,36,153
9022007,9/2/2007,902,Sunday,2007,9,2,36,166
9022008,9/2/2008,902,Tuesday,2008,9,2,36,76
9022009,9/2/2009,902,Wednesday,2009,9,2,36,101
9022010,9/2/2010,902,Thursday,2010,9,2,36,95
9022011,9/2/2011,902,Friday,2011,9,2,36,137
9022012,9/2/2012,902,Sunday,2012,9,2,37,130
9022013,9/2/2013,902,Monday,2013,9,2,36,93
9022014,9/2/2014,902,Tuesday,2014,9,2,36,75
9022015,9/2/2015,902,Wednesday,2015,9,2,36,93
9022016,9/2/2016,902,Friday,2016,9,2,36,119
9032006,9/3/2006,903,Sunday,2006,9,3,37,126
9032007,9/3/2007,903,Monday,2007,9,3,36,129
9032008,9/3/2008,903,Wednesday,2008,9,3,36,74
9032009,9/3/2009,903,Thursday,2009,9,3,36,99
9032010,9/3/2010,903,Friday,2010,9,3,36,83
9032011,9/3/2011,903,Saturday,2011,9,3,36,135
9032012,9/3/2012,903,Monday,2012,9,3,37,96
9032013,9/3/2013,903,Tuesday,2013,9,3,36,100
9032014,9/3/2014,903,Wednesday,2014,9,3,36,81
9032015,9/3/2015,903,Thursday,2015,9,3,36,99
9032016,9/3/2016,903,Saturday,2016,9,3,36,138
9042006,9/4/2006,904,Monday,2006,9,4,37,109
9042007,9/4/2007,904,Tuesday,2007,9,4,36,111
9042008,9/4/2008,904,Thursday,2008,9,4,36,81
9042009,9/4/2009,904,Friday,2009,9,4,36,127
9042010,9/4/2010,904,Saturday,2010,9,4,36,130
9042011,9/4/2011,904,Sunday,2011,9,4,37,95
9042012,9/4/2012,904,Tuesday,2012,9,4,37,72
9042013,9/4/2013,904,Wednesday,2013,9,4,36,91
9042014,9/4/2014,904,Thursday,2014,9,4,36,80
9042015,9/4/2015,904,Friday,2015,9,4,36,111
9042016,9/4/2016,904,Sunday,2016,9,4,37,128
9052006,9/5/2006,905,Tuesday,2006,9,5,37,105
9052007,9/5/2007,905,Wednesday,2007,9,5,36,91
9052008,9/5/2008,905,Friday,2008,9,5,36,94
9052009,9/5/2009,905,Saturday,2009,9,5,36,122
9052010,9/5/2010,905,Sunday,2010,9,5,37,108
9052011,9/5/2011,905,Monday,2011,9,5,37,99
9052012,9/5/2012,905,Wednesday,2012,9,5,37,76
9052013,9/5/2013,905,Thursday,2013,9,5,36,91
9052014,9/5/2014,905,Friday,2014,9,5,36,93
9052015,9/5/2015,905,Saturday,2015,9,5,36,158
9052016,9/5/2016,905,Monday,2016,9,5,37,107
9062006,9/6/2006,906,Wednesday,2006,9,6,37,80
9062007,9/6/2007,906,Thursday,2007,9,6,36,75
9062008,9/6/2008,906,Saturday,2008,9,6,36,131
9062009,9/6/2009,906,Sunday,2009,9,6,37,103
9062010,9/6/2010,906,Monday,2010,9,6,37,101
9062011,9/6/2011,906,Tuesday,2011,9,6,37,79
9062012,9/6/2012,906,Thursday,2012,9,6,37,80
9062013,9/6/2013,906,Friday,2013,9,6,36,110
9062014,9/6/2014,906,Saturday,2014,9,6,36,97
9062015,9/6/2015,906,Sunday,2015,9,6,37,146
9062016,9/6/2016,906,Tuesday,2016,9,6,37,105
9072006,9/7/2006,907,Thursday,2006,9,7,37,99
9072007,9/7/2007,907,Friday,2007,9,7,36,113
9072008,9/7/2008,907,Sunday,2008,9,7,37,113
9072009,9/7/2009,907,Monday,2009,9,7,37,90
9072010,9/7/2010,907,Tuesday,2010,9,7,37,78
9072011,9/7/2011,907,Wednesday,2011,9,7,37,81
9072012,9/7/2012,907,Friday,2012,9,7,37,96
9072013,9/7/2013,907,Saturday,2013,9,7,36,143
9072014,9/7/2014,907,Sunday,2014,9,7,37,107
9072015,9/7/2015,907,Monday,2015,9,7,37,106
9072016,9/7/2016,907,Wednesday,2016,9,7,37,90
9082006,9/8/2006,908,Friday,2006,9,8,37,95
9082007,9/8/2007,908,Saturday,2007,9,8,36,144
9082008,9/8/2008,908,Monday,2008,9,8,37,69
9082009,9/8/2009,908,Tuesday,2009,9,8,37,68
9082010,9/8/2010,908,Wednesday,2010,9,8,37,75
9082011,9/8/2011,908,Thursday,2011,9,8,37,90
9082012,9/8/2012,908,Saturday,2012,9,8,37,116
9082013,9/8/2013,908,Sunday,2013,9,8,37,112
9082014,9/8/2014,908,Monday,2014,9,8,37,89
9082015,9/8/2015,908,Tuesday,2015,9,8,37,92
9082016,9/8/2016,908,Thursday,2016,9,8,37,90
9092006,9/9/2006,909,Saturday,2006,9,9,37,119
9092007,9/9/2007,909,Sunday,2007,9,9,37,139
9092008,9/9/2008,909,Tuesday,2008,9,9,37,74
9092009,9/9/2009,909,Wednesday,2009,9,9,37,77
9092010,9/9/2010,909,Thursday,2010,9,9,37,74
9092011,9/9/2011,909,Friday,2011,9,9,37,94
9092012,9/9/2012,909,Sunday,2012,9,9,38,111
9092013,9/9/2013,909,Monday,2013,9,9,37,84
9092014,9/9/2014,909,Tuesday,2014,9,9,37,75
9092015,9/9/2015,909,Wednesday,2015,9,9,37,85
9092016,9/9/2016,909,Friday,2016,9,9,37,108
9102006,9/10/2006,910,Sunday,2006,9,10,38,126
9102007,9/10/2007,910,Monday,2007,9,10,37,93
9102008,9/10/2008,910,Wednesday,2008,9,10,37,78
9102009,9/10/2009,910,Thursday,2009,9,10,37,76
9102010,9/10/2010,910,Friday,2010,9,10,37,107
9102011,9/10/2011,910,Saturday,2011,9,10,37,136
9102012,9/10/2012,910,Monday,2012,9,10,38,87
9102013,9/10/2013,910,Tuesday,2013,9,10,37,83
9102014,9/10/2014,910,Wednesday,2014,9,10,37,67
9102015,9/10/2015,910,Thursday,2015,9,10,37,93
9102016,9/10/2016,910,Saturday,2016,9,10,37,122
9112006,9/11/2006,911,Monday,2006,9,11,38,83
9112007,9/11/2007,911,Tuesday,2007,9,11,37,96
9112008,9/11/2008,911,Thursday,2008,9,11,37,79
9112009,9/11/2009,911,Friday,2009,9,11,37,116
9112010,9/11/2010,911,Saturday,2010,9,11,37,121
9112011,9/11/2011,911,Sunday,2011,9,11,38,108
9112012,9/11/2012,911,Tuesday,2012,9,11,38,87
9112013,9/11/2013,911,Wednesday,2013,9,11,37,86
9112014,9/11/2014,911,Thursday,2014,9,11,37,69
9112015,9/11/2015,911,Friday,2015,9,11,37,94
9112016,9/11/2016,911,Sunday,2016,9,11,38,124
9122006,9/12/2006,912,Tuesday,2006,9,12,38,91
9122007,9/12/2007,912,Wednesday,2007,9,12,37,81
9122008,9/12/2008,912,Friday,2008,9,12,37,103
9122009,9/12/2009,912,Saturday,2009,9,12,37,135
9122010,9/12/2010,912,Sunday,2010,9,12,38,121
9122011,9/12/2011,912,Monday,2011,9,12,38,64
9122012,9/12/2012,912,Wednesday,2012,9,12,38,81
9122013,9/12/2013,912,Thursday,2013,9,12,37,99
9122014,9/12/2014,912,Friday,2014,9,12,37,106
9122015,9/12/2015,912,Saturday,2015,9,12,37,123
9122016,9/12/2016,912,Monday,2016,9,12,38,89
9132006,9/13/2006,913,Wednesday,2006,9,13,38,90
9132007,9/13/2007,913,Thursday,2007,9,13,37,89
9132008,9/13/2008,913,Saturday,2008,9,13,37,112
9132009,9/13/2009,913,Sunday,2009,9,13,38,105
9132010,9/13/2010,913,Monday,2010,9,13,38,78
9132011,9/13/2011,913,Tuesday,2011,9,13,38,87
9132012,9/13/2012,913,Thursday,2012,9,13,38,83
9132013,9/13/2013,913,Friday,2013,9,13,37,102
9132014,9/13/2014,913,Saturday,2014,9,13,37,108
9132015,9/13/2015,913,Sunday,2015,9,13,38,110
9132016,9/13/2016,913,Tuesday,2016,9,13,38,93
9142006,9/14/2006,914,Thursday,2006,9,14,38,106
9142007,9/14/2007,914,Friday,2007,9,14,37,104
9142008,9/14/2008,914,Sunday,2008,9,14,38,95
9142009,9/14/2009,914,Monday,2009,9,14,38,75
9142010,9/14/2010,914,Tuesday,2010,9,14,38,80
9142011,9/14/2011,914,Wednesday,2011,9,14,38,73
9142012,9/14/2012,914,Friday,2012,9,14,38,125
9142013,9/14/2013,914,Saturday,2013,9,14,37,126
9142014,9/14/2014,914,Sunday,2014,9,14,38,110
9142015,9/14/2015,914,Monday,2015,9,14,38,81
9142016,9/14/2016,914,Wednesday,2016,9,14,38,101
9152006,9/15/2006,915,Friday,2006,9,15,38,123
9152007,9/15/2007,915,Saturday,2007,9,15,37,169
9152008,9/15/2008,915,Monday,2008,9,15,38,73
9152009,9/15/2009,915,Tuesday,2009,9,15,38,67
9152010,9/15/2010,915,Wednesday,2010,9,15,38,88
9152011,9/15/2011,915,Thursday,2011,9,15,38,81
9152012,9/15/2012,915,Saturday,2012,9,15,38,125
9152013,9/15/2013,915,Sunday,2013,9,15,38,111
9152014,9/15/2014,915,Monday,2014,9,15,38,70
9152015,9/15/2015,915,Tuesday,2015,9,15,38,83
9152016,9/15/2016,915,Thursday,2016,9,15,38,93
9162006,9/16/2006,916,Saturday,2006,9,16,38,167
9162007,9/16/2007,916,Sunday,2007,9,16,38,142
9162008,9/16/2008,916,Tuesday,2008,9,16,38,74
9162009,9/16/2009,916,Wednesday,2009,9,16,38,80
9162010,9/16/2010,916,Thursday,2010,9,16,38,85
9162011,9/16/2011,916,Friday,2011,9,16,38,104
9162012,9/16/2012,916,Sunday,2012,9,16,39,119
9162013,9/16/2013,916,Monday,2013,9,16,38,72
9162014,9/16/2014,916,Tuesday,2014,9,16,38,63
9162015,9/16/2015,916,Wednesday,2015,9,16,38,116
9162016,9/16/2016,916,Friday,2016,9,16,38,136
9172006,9/17/2006,917,Sunday,2006,9,17,39,134
9172007,9/17/2007,917,Monday,2007,9,17,38,88
9172008,9/17/2008,917,Wednesday,2008,9,17,38,77
9172009,9/17/2009,917,Thursday,2009,9,17,38,84
9172010,9/17/2010,917,Friday,2010,9,17,38,76
9172011,9/17/2011,917,Saturday,2011,9,17,38,137
9172012,9/17/2012,917,Monday,2012,9,17,39,74
9172013,9/17/2013,917,Tuesday,2013,9,17,38,83
9172014,9/17/2014,917,Wednesday,2014,9,17,38,71
9172015,9/17/2015,917,Thursday,2015,9,17,38,93
9172016,9/17/2016,917,Saturday,2016,9,17,38,159
9182006,9/18/2006,918,Monday,2006,9,18,39,96
9182007,9/18/2007,918,Tuesday,2007,9,18,38,98
9182008,9/18/2008,918,Thursday,2008,9,18,38,101
9182009,9/18/2009,918,Friday,2009,9,18,38,129
9182010,9/18/2010,918,Saturday,2010,9,18,38,127
9182011,9/18/2011,918,Sunday,2011,9,18,39,129
9182012,9/18/2012,918,Tuesday,2012,9,18,39,94
9182013,9/18/2013,918,Wednesday,2013,9,18,38,74
9182014,9/18/2014,918,Thursday,2014,9,18,38,102
9182015,9/18/2015,918,Friday,2015,9,18,38,120
9182016,9/18/2016,918,Sunday,2016,9,18,39,131
9192006,9/19/2006,919,Tuesday,2006,9,19,39,71
9192007,9/19/2007,919,Wednesday,2007,9,19,38,87
9192008,9/19/2008,919,Friday,2008,9,19,38,110
9192009,9/19/2009,919,Saturday,2009,9,19,38,146
9192010,9/19/2010,919,Sunday,2010,9,19,39,113
9192011,9/19/2011,919,Monday,2011,9,19,39,69
9192012,9/19/2012,919,Wednesday,2012,9,19,39,87
9192013,9/19/2013,919,Thursday,2013,9,19,38,88
9192014,9/19/2014,919,Friday,2014,9,19,38,93
9192015,9/19/2015,919,Saturday,2015,9,19,38,136
9192016,9/19/2016,919,Monday,2016,9,19,39,104
9202006,9/20/2006,920,Wednesday,2006,9,20,39,98
9202007,9/20/2007,920,Thursday,2007,9,20,38,111
9202008,9/20/2008,920,Saturday,2008,9,20,38,143
9202009,9/20/2009,920,Sunday,2009,9,20,39,113
9202010,9/20/2010,920,Monday,2010,9,20,39,73
9202011,9/20/2011,920,Tuesday,2011,9,20,39,68
9202012,9/20/2012,920,Thursday,2012,9,20,39,89
9202013,9/20/2013,920,Friday,2013,9,20,38,103
9202014,9/20/2014,920,Saturday,2014,9,20,38,139
9202015,9/20/2015,920,Sunday,2015,9,20,39,122
9202016,9/20/2016,920,Tuesday,2016,9,20,39,98
9212006,9/21/2006,921,Thursday,2006,9,21,39,113
9212007,9/21/2007,921,Friday,2007,9,21,38,114
9212008,9/21/2008,921,Sunday,2008,9,21,39,112
9212009,9/21/2009,921,Monday,2009,9,21,39,61
9212010,9/21/2010,921,Tuesday,2010,9,21,39,59
9212011,9/21/2011,921,Wednesday,2011,9,21,39,77
9212012,9/21/2012,921,Friday,2012,9,21,39,106
9212013,9/21/2013,921,Saturday,2013,9,21,38,145
9212014,9/21/2014,921,Sunday,2014,9,21,39,119
9212015,9/21/2015,921,Monday,2015,9,21,39,96
9212016,9/21/2016,921,Wednesday,2016,9,21,39,106
9222006,9/22/2006,922,Friday,2006,9,22,39,136
9222007,9/22/2007,922,Saturday,2007,9,22,38,158
9222008,9/22/2008,922,Monday,2008,9,22,39,81
9222009,9/22/2009,922,Tuesday,2009,9,22,39,74
9222010,9/22/2010,922,Wednesday,2010,9,22,39,62
9222011,9/22/2011,922,Thursday,2011,9,22,39,83
9222012,9/22/2012,922,Saturday,2012,9,22,39,118
9222013,9/22/2013,922,Sunday,2013,9,22,39,108
9222014,9/22/2014,922,Monday,2014,9,22,39,91
9222015,9/22/2015,922,Tuesday,2015,9,22,39,90
9222016,9/22/2016,922,Thursday,2016,9,22,39,113
9232006,9/23/2006,923,Saturday,2006,9,23,39,144
9232007,9/23/2007,923,Sunday,2007,9,23,39,153
9232008,9/23/2008,923,Tuesday,2008,9,23,39,90
9232009,9/23/2009,923,Wednesday,2009,9,23,39,73
9232010,9/23/2010,923,Thursday,2010,9,23,39,79
9232011,9/23/2011,923,Friday,2011,9,23,39,92
9232012,9/23/2012,923,Sunday,2012,9,23,40,100
9232013,9/23/2013,923,Monday,2013,9,23,39,79
9232014,9/23/2014,923,Tuesday,2014,9,23,39,92
9232015,9/23/2015,923,Wednesday,2015,9,23,39,91
9232016,9/23/2016,923,Friday,2016,9,23,39,121
9242006,9/24/2006,924,Sunday,2006,9,24,40,131
9242007,9/24/2007,924,Monday,2007,9,24,39,116
9242008,9/24/2008,924,Wednesday,2008,9,24,39,75
9242009,9/24/2009,924,Thursday,2009,9,24,39,65
9242010,9/24/2010,924,Friday,2010,9,24,39,107
9242011,9/24/2011,924,Saturday,2011,9,24,39,121
9242012,9/24/2012,924,Monday,2012,9,24,40,91
9242013,9/24/2013,924,Tuesday,2013,9,24,39,83
9242014,9/24/2014,924,Wednesday,2014,9,24,39,81
9242015,9/24/2015,924,Thursday,2015,9,24,39,113
9242016,9/24/2016,924,Saturday,2016,9,24,39,147
9252006,9/25/2006,925,Monday,2006,9,25,40,93
9252007,9/25/2007,925,Tuesday,2007,9,25,39,91
9252008,9/25/2008,925,Thursday,2008,9,25,39,103
9252009,9/25/2009,925,Friday,2009,9,25,39,116
9252010,9/25/2010,925,Saturday,2010,9,25,39,135
9252011,9/25/2011,925,Sunday,2011,9,25,40,102
9252012,9/25/2012,925,Tuesday,2012,9,25,40,77
9252013,9/25/2013,925,Wednesday,2013,9,25,39,78
9252014,9/25/2014,925,Thursday,2014,9,25,39,85
9252015,9/25/2015,925,Friday,2015,9,25,39,106
9252016,9/25/2016,925,Sunday,2016,9,25,40,123
9262006,9/26/2006,926,Tuesday,2006,9,26,40,108
9262007,9/26/2007,926,Wednesday,2007,9,26,39,112
9262008,9/26/2008,926,Friday,2008,9,26,39,125
9262009,9/26/2009,926,Saturday,2009,9,26,39,141
9262010,9/26/2010,926,Sunday,2010,9,26,40,118
9262011,9/26/2011,926,Monday,2011,9,26,40,63
9262012,9/26/2012,926,Wednesday,2012,9,26,40,93
9262013,9/26/2013,926,Thursday,2013,9,26,39,82
9262014,9/26/2014,926,Friday,2014,9,26,39,131
9262015,9/26/2015,926,Saturday,2015,9,26,39,134
9262016,9/26/2016,926,Monday,2016,9,26,40,84
9272006,9/27/2006,927,Wednesday,2006,9,27,40,93
9272007,9/27/2007,927,Thursday,2007,9,27,39,97
9272008,9/27/2008,927,Saturday,2008,9,27,39,140
9272009,9/27/2009,927,Sunday,2009,9,27,40,114
9272010,9/27/2010,927,Monday,2010,9,27,40,92
9272011,9/27/2011,927,Tuesday,2011,9,27,40,69
9272012,9/27/2012,927,Thursday,2012,9,27,40,92
9272013,9/27/2013,927,Friday,2013,9,27,39,106
9272014,9/27/2014,927,Saturday,2014,9,27,39,132
9272015,9/27/2015,927,Sunday,2015,9,27,40,127
9272016,9/27/2016,927,Tuesday,2016,9,27,40,93
9282006,9/28/2006,928,Thursday,2006,9,28,40,97
9282007,9/28/2007,928,Friday,2007,9,28,39,142
9282008,9/28/2008,928,Sunday,2008,9,28,40,113
9282009,9/28/2009,928,Monday,2009,9,28,40,82
9282010,9/28/2010,928,Tuesday,2010,9,28,40,71
9282011,9/28/2011,928,Wednesday,2011,9,28,40,77
9282012,9/28/2012,928,Friday,2012,9,28,40,111
9282013,9/28/2013,928,Saturday,2013,9,28,39,120
9282014,9/28/2014,928,Sunday,2014,9,28,40,118
9282015,9/28/2015,928,Monday,2015,9,28,40,86
9282016,9/28/2016,928,Wednesday,2016,9,28,40,86
9292006,9/29/2006,929,Friday,2006,9,29,40,129
9292007,9/29/2007,929,Saturday,2007,9,29,39,157
9292008,9/29/2008,929,Monday,2008,9,29,40,85
9292009,9/29/2009,929,Tuesday,2009,9,29,40,88
9292010,9/29/2010,929,Wednesday,2010,9,29,40,80
9292011,9/29/2011,929,Thursday,2011,9,29,40,78
9292012,9/29/2012,929,Saturday,2012,9,29,40,123
9292013,9/29/2013,929,Sunday,2013,9,29,40,119
9292014,9/29/2014,929,Monday,2014,9,29,40,83
9292015,9/29/2015,929,Tuesday,2015,9,29,40,69
9292016,9/29/2016,929,Thursday,2016,9,29,40,88
9302006,9/30/2006,930,Saturday,2006,9,30,40,120
9302007,9/30/2007,930,Sunday,2007,9,30,40,146
9302008,9/30/2008,930,Tuesday,2008,9,30,40,83
9302009,9/30/2009,930,Wednesday,2009,9,30,40,86
9302010,9/30/2010,930,Thursday,2010,9,30,40,108
9302011,9/30/2011,930,Friday,2011,9,30,40,108
9302012,9/30/2012,930,Sunday,2012,9,30,41,105
9302013,9/30/2013,930,Monday,2013,9,30,40,73
9302014,9/30/2014,930,Tuesday,2014,9,30,40,86
9302015,9/30/2015,930,Wednesday,2015,9,30,40,100
9302016,9/30/2016,930,Friday,2016,9,30,40,136
10012006,10/1/2006,1001,Sunday,2006,10,1,41,148
10012007,10/1/2007,1001,Monday,2007,10,1,40,100
10012008,10/1/2008,1001,Wednesday,2008,10,1,40,71
10012009,10/1/2009,1001,Thursday,2009,10,1,40,86
10012010,10/1/2010,1001,Friday,2010,10,1,40,101
10012011,10/1/2011,1001,Saturday,2011,10,1,40,136
10012012,10/1/2012,1001,Monday,2012,10,1,41,81
10012013,10/1/2013,1001,Tuesday,2013,10,1,40,81
10012014,10/1/2014,1001,Wednesday,2014,10,1,40,94
10012015,10/1/2015,1001,Thursday,2015,10,1,40,85
10012016,10/1/2016,1001,Saturday,2016,10,1,40,121
10022006,10/2/2006,1002,Monday,2006,10,2,41,99
10022007,10/2/2007,1002,Tuesday,2007,10,2,40,90
10022008,10/2/2008,1002,Thursday,2008,10,2,40,78
10022009,10/2/2009,1002,Friday,2009,10,2,40,135
10022010,10/2/2010,1002,Saturday,2010,10,2,40,140
10022011,10/2/2011,1002,Sunday,2011,10,2,41,113
10022012,10/2/2012,1002,Tuesday,2012,10,2,41,109
10022013,10/2/2013,1002,Wednesday,2013,10,2,40,93
10022014,10/2/2014,1002,Thursday,2014,10,2,40,77
10022015,10/2/2015,1002,Friday,2015,10,2,40,104
10022016,10/2/2016,1002,Sunday,2016,10,2,41,132
10032006,10/3/2006,1003,Tuesday,2006,10,3,41,118
10032007,10/3/2007,1003,Wednesday,2007,10,3,40,100
10032008,10/3/2008,1003,Friday,2008,10,3,40,106
10032009,10/3/2009,1003,Saturday,2009,10,3,40,136
10032010,10/3/2010,1003,Sunday,2010,10,3,41,105
10032011,10/3/2011,1003,Monday,2011,10,3,41,86
10032012,10/3/2012,1003,Wednesday,2012,10,3,41,86
10032013,10/3/2013,1003,Thursday,2013,10,3,40,86
10032014,10/3/2014,1003,Friday,2014,10,3,40,121
10032015,10/3/2015,1003,Saturday,2015,10,3,40,130
10032016,10/3/2016,1003,Monday,2016,10,3,41,120
10042006,10/4/2006,1004,Wednesday,2006,10,4,41,96
10042007,10/4/2007,1004,Thursday,2007,10,4,40,121
10042008,10/4/2008,1004,Saturday,2008,10,4,40,122
10042009,10/4/2009,1004,Sunday,2009,10,4,41,110
10042010,10/4/2010,1004,Monday,2010,10,4,41,86
10042011,10/4/2011,1004,Tuesday,2011,10,4,41,101
10042012,10/4/2012,1004,Thursday,2012,10,4,41,91
10042013,10/4/2013,1004,Friday,2013,10,4,40,118
10042014,10/4/2014,1004,Saturday,2014,10,4,40,120
10042015,10/4/2015,1004,Sunday,2015,10,4,41,113
10042016,10/4/2016,1004,Tuesday,2016,10,4,41,92
10052006,10/5/2006,1005,Thursday,2006,10,5,41,105
10052007,10/5/2007,1005,Friday,2007,10,5,40,138
10052008,10/5/2008,1005,Sunday,2008,10,5,41,101
10052009,10/5/2009,1005,Monday,2009,10,5,41,77
10052010,10/5/2010,1005,Tuesday,2010,10,5,41,61
10052011,10/5/2011,1005,Wednesday,2011,10,5,41,97
